CustomerID,Age,AnnualIncome,Channel,ProductType,ABTestGroup,PropensityScore,AnnualPremium,Converted,CampaignDate
CUST-00956,34,71417,Paid Search,Whole Life,Variant A,73,15.0,1,2026-02-23
CUST-00957,44,40271,Paid Social,Term Life,Variant A,17,0.0,0,2026-04-23
CUST-00958,43,54654,Paid Search,Term Life,Control,98,0.0,0,2026-02-03
CUST-00959,22,67815,Paid Search,Whole Life,Control,44,0.0,0,2026-03-28
CUST-00960,20,66167,Paid Social,Accidental Death,Variant A,66,15.0,1,2026-04-28
CUST-00961,45,97008,Paid Search,Term Life,Control,66,0.0,0,2026-04-19
CUST-00962,43,103536,Paid Social,Accidental Death,Control,14,0.0,0,2026-03-31
CUST-00963,36,43597,Paid Search,Term Life,Control,91,15.0,1,2026-04-27
CUST-00964,22,67781,Paid Search,Whole Life,Control,15,15.0,1,2026-01-07
CUST-00965,47,81856,Paid Search,Term Life,Control,80,15.0,1,2026-03-23
CUST-00966,57,102908,Paid Search,Accidental Death,Variant A,66,15.0,1,2026-02-11
CUST-00967,45,82962,Paid Social,Accidental Death,Control,81,15.0,1,2026-03-09
CUST-00968,31,72272,Paid Search,Term Life,Control,60,15.0,1,2026-02-22
CUST-00969,42,81663,Paid Social,Accidental Death,Control,53,15.0,1,2026-01-08
CUST-00970,25,81844,Paid Social,Accidental Death,Variant A,20,0.0,0,2026-01-22
CUST-00971,54,41807,Paid Social,Whole Life,Variant A,77,0.0,0,2026-04-28
CUST-00972,42,69819,Email,Term Life,Control,78,15.0,1,2026-04-27
CUST-00973,20,101479,Paid Social,Accidental Death,Variant A,97,15.0,1,2026-01-26
CUST-00974,38,59816,Paid Search,Accidental Death,Control,13,0.0,0,2026-03-18
CUST-00975,47,68236,Paid Search,Term Life,Variant A,37,0.0,0,2026-03-04
CUST-00976,38,58937,Paid Search,Accidental Death,Variant A,92,0.0,0,2026-02-15
CUST-00977,38,25000,Paid Social,Term Life,Variant A,39,0.0,0,2026-04-27
CUST-00978,27,65514,Paid Search,Term Life,Variant A,79,0.0,0,2026-03-22
CUST-00979,48,72544,Paid Social,Whole Life,Control,43,15.0,1,2026-02-13
CUST-00980,34,52187,Paid Social,Whole Life,Variant A,81,15.0,1,2026-03-03
CUST-00981,18,36134,Paid Search,Whole Life,Control,91,15.0,1,2026-02-05
CUST-00982,37,42984,Paid Social,Term Life,Variant A,29,0.0,0,2026-02-10
CUST-00983,53,84104,Paid Search,Accidental Death,Control,84,0.0,0,2026-04-21
CUST-00984,37,114313,Paid Search,Term Life,Control,60,0.0,0,2026-03-20
CUST-00985,62,99560,Paid Social,Term Life,Control,52,0.0,0,2026-03-23
CUST-00986,47,31391,Paid Social,Term Life,Control,89,15.0,1,2026-01-27
CUST-00987,46,86365,Paid Social,Whole Life,Variant A,14,0.0,0,2026-03-11
CUST-00988,40,48420,Paid Social,Accidental Death,Control,45,0.0,0,2026-04-08
CUST-00989,41,50443,Paid Search,Whole Life,Control,87,0.0,0,2026-02-10
CUST-00990,38,53450,Email,Accidental Death,Control,63,0.0,0,2026-01-05
CUST-00991,38,82651,Paid Social,Term Life,Variant A,32,0.0,0,2026-02-26
CUST-00992,48,88981,Paid Social,Whole Life,Control,45,0.0,0,2026-03-17
CUST-00993,30,62549,Paid Search,Term Life,Control,70,0.0,0,2026-01-29
CUST-00994,29,62973,Paid Social,Term Life,Variant A,55,0.0,0,2026-04-11
CUST-00995,28,76606,Paid Search,Term Life,Control,66,0.0,0,2026-01-12
CUST-00996,66,79199,Paid Search,Whole Life,Control,34,0.0,0,2026-01-25
CUST-00997,48,94405,Email,Whole Life,Variant A,44,0.0,0,2026-04-21
CUST-00998,45,32890,Paid Search,Whole Life,Control,44,0.0,0,2026-02-03
CUST-00999,29,65500,Email,Term Life,Control,73,0.0,0,2026-03-16
CUST-01000,49,38299,Paid Social,Term Life,Variant A,66,0.0,0,2026-03-28
CUST-01001,40,63726,Paid Search,Whole Life,Control,19,15.0,1,2026-01-24
CUST-01002,44,59345,Paid Social,Term Life,Control,7,0.0,0,2026-04-25
CUST-01003,30,63831,Email,Accidental Death,Variant A,28,0.0,0,2026-04-23
CUST-01004,43,45006,Paid Social,Whole Life,Variant A,45,15.0,1,2026-03-23
CUST-01005,36,27817,Email,Term Life,Variant A,67,0.0,0,2026-03-04
CUST-01006,32,25000,Paid Social,Accidental Death,Control,52,0.0,0,2026-03-04
CUST-01007,50,61720,Paid Social,Whole Life,Control,65,0.0,0,2026-01-10
CUST-01008,23,54224,Email,Term Life,Variant A,52,0.0,0,2026-01-05
CUST-01009,48,48101,Paid Search,Whole Life,Control,51,0.0,0,2026-04-05
CUST-01010,50,98063,Paid Social,Term Life,Control,60,15.0,1,2026-03-30
CUST-01011,31,43514,Paid Search,Accidental Death,Variant A,80,15.0,1,2026-02-22
CUST-01012,32,100420,Email,Accidental Death,Control,12,0.0,0,2026-03-22
CUST-01013,39,105596,Email,Accidental Death,Control,82,0.0,0,2026-01-28
CUST-01014,45,25000,Paid Search,Whole Life,Control,22,0.0,0,2026-03-06
CUST-01015,40,67309,Paid Social,Term Life,Variant A,88,0.0,0,2026-02-14
CUST-01016,47,55007,Email,Whole Life,Control,27,15.0,1,2026-03-07
CUST-01017,63,25000,Paid Search,Term Life,Control,73,15.0,1,2026-02-18
CUST-01018,35,28883,Paid Social,Whole Life,Control,69,0.0,0,2026-04-21
CUST-01019,21,84373,Email,Whole Life,Variant A,50,0.0,0,2026-02-09
CUST-01020,51,115479,Paid Search,Term Life,Variant A,70,15.0,1,2026-03-07
CUST-01021,62,87566,Paid Social,Term Life,Control,84,15.0,1,2026-04-01
CUST-01022,46,73090,Paid Search,Accidental Death,Variant A,73,0.0,0,2026-01-08
CUST-01023,28,64466,Email,Accidental Death,Control,26,0.0,0,2026-01-27
CUST-01024,40,107066,Email,Term Life,Control,69,15.0,1,2026-04-11
CUST-01025,28,118705,Email,Term Life,Variant A,16,0.0,0,2026-01-17
CUST-01026,49,50328,Paid Social,Term Life,Variant A,23,0.0,0,2026-03-09
CUST-01027,25,25000,Email,Accidental Death,Control,26,15.0,1,2026-02-13
CUST-01028,38,25000,Email,Term Life,Variant A,59,15.0,1,2026-04-24
CUST-01029,29,98047,Paid Search,Whole Life,Control,66,0.0,0,2026-04-12
CUST-01030,43,63823,Email,Term Life,Variant A,55,15.0,1,2026-01-31
CUST-01031,37,69581,Paid Search,Whole Life,Variant A,52,0.0,0,2026-01-05
CUST-01032,44,25000,Paid Social,Term Life,Variant A,21,0.0,0,2026-03-01
CUST-01033,42,46170,Paid Search,Whole Life,Control,17,0.0,0,2026-03-30
CUST-01034,30,57612,Paid Search,Term Life,Control,32,0.0,0,2026-04-02
CUST-01035,49,70195,Paid Search,Whole Life,Variant A,71,15.0,1,2026-01-19
CUST-01036,41,55035,Paid Social,Term Life,Variant A,9,0.0,0,2026-04-11
CUST-01037,30,39066,Paid Search,Whole Life,Variant A,64,0.0,0,2026-02-11
CUST-01038,68,45385,Paid Social,Accidental Death,Control,19,0.0,0,2026-01-23
CUST-01039,47,95208,Paid Search,Term Life,Variant A,85,0.0,0,2026-04-25
CUST-01040,40,71119,Paid Search,Accidental Death,Variant A,48,0.0,0,2026-04-10
CUST-01041,58,80303,Paid Social,Whole Life,Variant A,50,0.0,0,2026-04-19
CUST-01042,64,42528,Paid Social,Term Life,Control,33,0.0,0,2026-03-18
CUST-01043,40,25000,Paid Search,Term Life,Variant A,72,15.0,1,2026-01-17
CUST-01044,46,51922,Paid Social,Term Life,Variant A,53,0.0,0,2026-04-24
CUST-01045,30,43335,Email,Whole Life,Control,47,0.0,0,2026-04-25
CUST-01046,40,73725,Paid Social,Whole Life,Variant A,72,15.0,1,2026-04-04
CUST-01047,39,147143,Paid Search,Term Life,Control,81,0.0,0,2026-02-27
CUST-01048,44,82379,Paid Search,Whole Life,Variant A,24,15.0,1,2026-04-29
CUST-01049,45,133399,Email,Accidental Death,Variant A,22,15.0,1,2026-03-28
CUST-01050,48,79219,Paid Search,Accidental Death,Control,68,15.0,1,2026-02-18
CUST-01051,44,49252,Email,Whole Life,Variant A,53,0.0,0,2026-01-03
CUST-01052,27,73697,Paid Social,Accidental Death,Variant A,46,0.0,0,2026-03-18
CUST-01053,30,109515,Email,Whole Life,Variant A,16,0.0,0,2026-04-06
CUST-01054,35,110739,Paid Social,Term Life,Control,93,15.0,1,2026-02-14
CUST-01055,38,50616,Email,Accidental Death,Control,98,15.0,1,2026-02-04
CUST-01056,54,71329,Paid Search,Term Life,Variant A,83,15.0,1,2026-01-02
CUST-01057,28,29268,Paid Social,Term Life,Control,40,0.0,0,2026-02-16
CUST-01058,37,85616,Paid Social,Term Life,Control,12,0.0,0,2026-01-03
CUST-01059,53,103833,Paid Social,Accidental Death,Control,32,0.0,0,2026-04-28
CUST-01060,38,65994,Paid Social,Accidental Death,Control,90,0.0,0,2026-04-22
CUST-01061,47,48315,Email,Term Life,Variant A,64,0.0,0,2026-01-29
CUST-01062,40,74003,Email,Term Life,Variant A,53,0.0,0,2026-03-15
CUST-01063,45,75436,Paid Social,Term Life,Variant A,42,0.0,0,2026-01-20
CUST-01064,39,67028,Paid Social,Whole Life,Variant A,84,0.0,0,2026-02-03
CUST-01065,50,69467,Paid Social,Term Life,Variant A,62,15.0,1,2026-03-20
CUST-01066,23,60654,Paid Social,Whole Life,Control,9,0.0,0,2026-02-09
CUST-01067,37,89898,Paid Search,Term Life,Variant A,50,0.0,0,2026-04-19
CUST-01068,45,83405,Paid Search,Term Life,Control,79,0.0,0,2026-03-06
CUST-01069,48,40422,Paid Search,Term Life,Variant A,6,0.0,0,2026-03-31
CUST-01070,59,39735,Paid Search,Term Life,Control,93,15.0,1,2026-03-04
CUST-01071,37,58640,Paid Search,Accidental Death,Control,29,0.0,0,2026-02-25
CUST-01072,59,83420,Paid Search,Term Life,Control,5,0.0,0,2026-02-01
CUST-01073,34,68701,Paid Search,Term Life,Control,99,15.0,1,2026-03-07
CUST-01074,57,48921,Paid Search,Term Life,Control,73,15.0,1,2026-04-06
CUST-01075,51,71537,Email,Term Life,Control,44,0.0,0,2026-02-10
CUST-01076,31,56729,Paid Social,Term Life,Control,72,0.0,0,2026-01-29
CUST-01077,45,87012,Paid Search,Term Life,Control,73,0.0,0,2026-04-26
CUST-01078,41,73326,Paid Social,Whole Life,Control,73,15.0,1,2026-03-25
CUST-01079,49,57118,Paid Search,Whole Life,Control,20,0.0,0,2026-03-28
CUST-01080,39,70787,Email,Term Life,Variant A,58,15.0,1,2026-02-20
CUST-01081,38,97876,Paid Social,Term Life,Variant A,67,15.0,1,2026-01-12
CUST-01082,58,50759,Paid Search,Accidental Death,Variant A,22,15.0,1,2026-02-13
CUST-01083,40,75066,Paid Social,Term Life,Variant A,21,0.0,0,2026-01-10
CUST-01084,51,63238,Email,Term Life,Variant A,86,15.0,1,2026-03-24
CUST-01085,39,75674,Email,Term Life,Variant A,8,0.0,0,2026-04-26
CUST-01086,61,48635,Paid Social,Term Life,Control,99,15.0,1,2026-03-15
CUST-01087,33,67758,Paid Social,Whole Life,Variant A,99,15.0,1,2026-03-24
CUST-01088,34,92695,Paid Search,Term Life,Control,13,0.0,0,2026-03-31
CUST-01089,60,41574,Email,Whole Life,Variant A,35,15.0,1,2026-03-29
CUST-01090,36,31764,Paid Search,Term Life,Variant A,9,15.0,1,2026-01-09
CUST-01091,61,32713,Email,Term Life,Variant A,20,0.0,0,2026-01-29
CUST-01092,52,35733,Paid Social,Whole Life,Control,46,0.0,0,2026-01-29
CUST-01093,40,79883,Paid Social,Term Life,Variant A,45,0.0,0,2026-04-11
CUST-01094,20,29853,Paid Social,Whole Life,Variant A,84,0.0,0,2026-04-02
CUST-01095,41,57552,Paid Search,Term Life,Control,88,15.0,1,2026-03-02
CUST-01096,43,80457,Paid Search,Whole Life,Variant A,34,0.0,0,2026-03-05
CUST-01097,56,75416,Paid Search,Term Life,Control,30,15.0,1,2026-01-03
CUST-01098,61,55361,Paid Search,Accidental Death,Control,53,0.0,0,2026-03-28
CUST-01099,33,69773,Paid Social,Term Life,Control,35,15.0,1,2026-04-25
CUST-01100,51,67678,Paid Search,Accidental Death,Variant A,54,0.0,0,2026-04-28
CUST-01101,51,59393,Paid Search,Term Life,Control,19,0.0,0,2026-01-04
CUST-01102,54,59729,Email,Whole Life,Control,56,0.0,0,2026-02-24
CUST-01103,47,120885,Email,Term Life,Control,42,0.0,0,2026-01-14
CUST-01104,18,85232,Email,Accidental Death,Control,42,0.0,0,2026-04-12
CUST-01105,40,127016,Email,Term Life,Control,64,15.0,1,2026-03-18
CUST-01106,28,52575,Paid Search,Term Life,Control,24,0.0,0,2026-01-28
CUST-01107,39,62875,Paid Search,Term Life,Control,91,15.0,1,2026-03-04
CUST-01108,53,31696,Paid Social,Term Life,Control,48,0.0,0,2026-02-08
CUST-01109,45,44760,Paid Social,Term Life,Control,93,0.0,0,2026-04-18
CUST-01110,55,112547,Paid Search,Accidental Death,Variant A,67,15.0,1,2026-03-05
CUST-01111,46,51949,Email,Accidental Death,Variant A,54,0.0,0,2026-03-01
CUST-01112,26,112982,Paid Search,Term Life,Control,26,0.0,0,2026-01-20
CUST-01113,18,33915,Paid Search,Accidental Death,Control,76,0.0,0,2026-01-28
CUST-01114,43,38663,Paid Social,Whole Life,Variant A,58,15.0,1,2026-04-06
CUST-01115,39,56469,Paid Social,Term Life,Variant A,13,15.0,1,2026-01-14
CUST-01116,30,63406,Paid Social,Whole Life,Variant A,19,0.0,0,2026-03-18
CUST-01117,21,88077,Paid Search,Whole Life,Control,52,0.0,0,2026-03-16
CUST-01118,33,76269,Email,Accidental Death,Control,24,15.0,1,2026-04-12
CUST-01119,39,54592,Paid Search,Term Life,Variant A,39,0.0,0,2026-02-27
CUST-01120,49,61667,Paid Search,Whole Life,Variant A,71,0.0,0,2026-02-08
CUST-01121,44,57023,Email,Term Life,Control,64,0.0,0,2026-04-16
CUST-01122,61,42133,Email,Term Life,Control,38,0.0,0,2026-04-30
CUST-01123,29,42800,Email,Term Life,Variant A,77,0.0,0,2026-02-27
CUST-01124,52,90697,Email,Accidental Death,Control,98,15.0,1,2026-01-15
CUST-01125,42,25000,Paid Social,Accidental Death,Variant A,58,0.0,0,2026-03-14
CUST-01126,50,105433,Paid Social,Whole Life,Control,94,0.0,0,2026-01-03
CUST-01127,36,56425,Paid Search,Whole Life,Control,16,0.0,0,2026-01-05
CUST-01128,54,45687,Paid Social,Term Life,Control,92,15.0,1,2026-04-02
CUST-01129,45,83493,Paid Search,Term Life,Variant A,23,0.0,0,2026-02-11
CUST-01130,33,102130,Paid Search,Term Life,Control,84,0.0,0,2026-01-15
CUST-01131,41,92940,Paid Social,Term Life,Control,30,0.0,0,2026-01-03
CUST-01132,39,77546,Paid Social,Whole Life,Control,27,15.0,1,2026-04-27
CUST-01133,47,92171,Paid Search,Whole Life,Variant A,37,0.0,0,2026-04-24
CUST-01134,27,25000,Paid Search,Term Life,Variant A,61,0.0,0,2026-02-04
CUST-01135,41,51954,Paid Social,Term Life,Variant A,34,15.0,1,2026-01-07
CUST-01136,46,42220,Paid Search,Term Life,Variant A,27,0.0,0,2026-04-04
CUST-01137,42,95615,Email,Term Life,Control,78,15.0,1,2026-01-24
CUST-01138,58,55413,Paid Social,Accidental Death,Variant A,40,15.0,1,2026-04-27
CUST-01139,51,86135,Paid Social,Whole Life,Control,99,17.76,1,2026-01-31
CUST-01140,41,78396,Paid Social,Accidental Death,Control,90,0.0,0,2026-03-19
CUST-01141,44,43442,Email,Term Life,Control,47,15.0,1,2026-03-21
CUST-01142,45,50326,Paid Search,Term Life,Variant A,70,0.0,0,2026-04-25
CUST-01143,46,97345,Paid Social,Term Life,Variant A,57,0.0,0,2026-01-04
CUST-01144,20,45612,Paid Social,Accidental Death,Variant A,91,0.0,0,2026-01-03
CUST-01145,38,68121,Paid Search,Whole Life,Variant A,64,15.0,1,2026-04-09
CUST-01146,24,45436,Email,Term Life,Variant A,41,0.0,0,2026-01-09
CUST-01147,57,57151,Paid Social,Whole Life,Variant A,65,0.0,0,2026-03-09
CUST-01148,41,63845,Paid Social,Term Life,Control,57,15.0,1,2026-04-28
CUST-01149,39,45428,Email,Whole Life,Variant A,16,15.0,1,2026-03-24
CUST-01150,52,40988,Email,Accidental Death,Variant A,39,15.0,1,2026-03-29
CUST-01151,47,72156,Paid Social,Whole Life,Variant A,71,15.0,1,2026-03-01
CUST-01152,28,43881,Email,Whole Life,Control,42,0.0,0,2026-01-11
CUST-01153,41,44733,Paid Social,Term Life,Control,28,15.0,1,2026-03-20
CUST-01154,37,41523,Paid Social,Term Life,Control,85,15.0,1,2026-02-05
CUST-01155,21,63052,Paid Social,Term Life,Control,44,15.0,1,2026-04-05
CUST-01156,33,88592,Paid Social,Term Life,Control,69,0.0,0,2026-03-13
CUST-01157,39,102663,Paid Search,Whole Life,Variant A,61,0.0,0,2026-01-02
CUST-01158,40,46852,Email,Whole Life,Variant A,76,0.0,0,2026-02-19
CUST-01159,24,118757,Email,Term Life,Variant A,83,0.0,0,2026-01-03
CUST-01160,55,39882,Paid Search,Accidental Death,Control,49,15.0,1,2026-03-08
CUST-01161,40,92088,Email,Term Life,Control,93,15.0,1,2026-03-26
CUST-01162,42,46957,Paid Search,Term Life,Control,76,15.0,1,2026-04-25
CUST-01163,46,43226,Paid Search,Term Life,Control,17,15.0,1,2026-03-03
CUST-01164,32,46381,Paid Social,Term Life,Control,83,15.0,1,2026-03-17
CUST-01165,47,63688,Paid Search,Term Life,Control,10,0.0,0,2026-04-30
CUST-01166,37,79499,Email,Term Life,Variant A,75,0.0,0,2026-01-14
CUST-01167,31,81746,Email,Term Life,Control,51,15.0,1,2026-01-23
CUST-01168,48,41400,Paid Social,Accidental Death,Variant A,97,15.0,1,2026-03-18
CUST-01169,59,40258,Paid Search,Term Life,Variant A,48,0.0,0,2026-01-16
CUST-01170,50,42084,Paid Search,Term Life,Variant A,36,0.0,0,2026-03-22
CUST-01171,53,62216,Paid Social,Term Life,Variant A,7,0.0,0,2026-04-28
CUST-01172,35,59746,Email,Whole Life,Variant A,58,0.0,0,2026-01-18
CUST-01173,22,41245,Paid Social,Term Life,Variant A,88,0.0,0,2026-01-13
CUST-01174,59,71740,Paid Search,Accidental Death,Variant A,82,15.0,1,2026-02-25
CUST-01175,66,121564,Paid Social,Whole Life,Control,96,16.51,1,2026-03-31
CUST-01176,60,52382,Paid Social,Whole Life,Control,42,0.0,0,2026-02-14
CUST-01177,37,54162,Paid Social,Whole Life,Variant A,8,0.0,0,2026-02-09
CUST-01178,28,78991,Paid Search,Term Life,Control,83,15.0,1,2026-04-13
CUST-01179,29,51029,Paid Social,Term Life,Variant A,21,0.0,0,2026-01-31
CUST-01180,21,81724,Paid Social,Term Life,Variant A,41,0.0,0,2026-04-14
CUST-01181,40,47036,Email,Whole Life,Control,92,0.0,0,2026-03-22
CUST-01182,61,110802,Paid Search,Term Life,Variant A,40,0.0,0,2026-02-01
CUST-01183,40,73619,Paid Social,Term Life,Variant A,62,0.0,0,2026-04-30
CUST-01184,45,49499,Email,Accidental Death,Variant A,45,0.0,0,2026-01-01
CUST-01185,58,50282,Paid Search,Term Life,Variant A,12,0.0,0,2026-02-04
CUST-01186,37,52155,Email,Accidental Death,Variant A,71,0.0,0,2026-02-05
CUST-01187,66,99318,Paid Social,Whole Life,Variant A,34,0.0,0,2026-03-24
CUST-01188,65,33281,Paid Search,Term Life,Variant A,90,15.0,1,2026-04-02
CUST-01189,40,48301,Paid Search,Term Life,Control,56,0.0,0,2026-03-07
CUST-01190,35,50958,Paid Social,Term Life,Control,29,0.0,0,2026-01-29
CUST-01191,50,64607,Paid Search,Whole Life,Control,56,15.0,1,2026-02-12
CUST-01192,37,58222,Paid Social,Whole Life,Control,63,0.0,0,2026-01-29
CUST-01193,28,27719,Paid Search,Whole Life,Control,34,0.0,0,2026-02-12
CUST-01194,57,55004,Paid Social,Accidental Death,Variant A,71,15.0,1,2026-01-19
CUST-01195,56,62511,Paid Search,Whole Life,Variant A,8,0.0,0,2026-03-05
CUST-01196,43,49297,Email,Term Life,Variant A,97,15.0,1,2026-04-02
CUST-01197,26,82169,Email,Term Life,Variant A,61,15.0,1,2026-04-08
CUST-01198,27,87985,Email,Accidental Death,Control,67,0.0,0,2026-01-31
CUST-01199,43,63040,Paid Social,Term Life,Control,36,0.0,0,2026-04-11
CUST-01200,36,70763,Paid Search,Term Life,Variant A,91,0.0,0,2026-01-19
CUST-01201,37,25000,Paid Social,Whole Life,Control,87,15.0,1,2026-04-06
CUST-01202,54,54472,Paid Search,Term Life,Variant A,83,15.0,1,2026-01-29
CUST-01203,50,90120,Paid Search,Accidental Death,Control,55,15.0,1,2026-03-14
CUST-01204,58,54414,Paid Search,Whole Life,Control,67,0.0,0,2026-01-07
CUST-01205,30,46568,Paid Social,Term Life,Control,84,15.0,1,2026-02-27
CUST-01206,37,121942,Paid Social,Accidental Death,Variant A,91,0.0,0,2026-03-17
CUST-01207,51,110476,Paid Social,Term Life,Variant A,5,0.0,0,2026-03-01
CUST-01208,47,76689,Paid Social,Term Life,Variant A,23,0.0,0,2026-02-20
CUST-01209,60,93472,Paid Search,Term Life,Variant A,39,0.0,0,2026-04-05
CUST-01210,47,25000,Email,Term Life,Variant A,67,15.0,1,2026-03-23
CUST-01211,64,45311,Paid Social,Term Life,Variant A,98,15.0,1,2026-04-02
CUST-01212,48,53251,Paid Social,Term Life,Variant A,85,0.0,0,2026-02-19
CUST-01213,54,59100,Paid Search,Term Life,Control,30,0.0,0,2026-01-21
CUST-01214,38,52751,Paid Social,Term Life,Variant A,17,0.0,0,2026-01-09
CUST-01215,42,25000,Paid Social,Whole Life,Variant A,90,15.0,1,2026-02-03
CUST-01216,52,74650,Paid Search,Accidental Death,Control,27,0.0,0,2026-02-03
CUST-01217,61,78591,Paid Search,Term Life,Control,95,0.0,0,2026-02-16
CUST-01218,50,105047,Paid Social,Term Life,Control,39,0.0,0,2026-01-24
CUST-01219,41,45292,Paid Social,Term Life,Control,16,0.0,0,2026-03-21
CUST-01220,58,43245,Paid Search,Term Life,Variant A,13,0.0,0,2026-01-28
CUST-01221,18,25000,Email,Whole Life,Variant A,82,0.0,0,2026-02-15
CUST-01222,24,57660,Paid Search,Whole Life,Variant A,71,0.0,0,2026-02-20
CUST-01223,50,87527,Paid Social,Term Life,Variant A,48,15.0,1,2026-04-21
CUST-01224,42,49705,Email,Term Life,Variant A,65,15.0,1,2026-04-09
CUST-01225,49,118586,Paid Social,Term Life,Control,25,0.0,0,2026-01-06
CUST-01226,42,58585,Paid Social,Whole Life,Variant A,11,0.0,0,2026-04-12
CUST-01227,48,68674,Paid Search,Term Life,Variant A,15,0.0,0,2026-03-04
CUST-01228,32,30922,Paid Search,Accidental Death,Variant A,49,0.0,0,2026-04-28
CUST-01229,48,72180,Email,Whole Life,Variant A,36,15.0,1,2026-02-22
CUST-01230,53,25000,Paid Social,Term Life,Variant A,90,15.0,1,2026-03-05
CUST-01231,56,82342,Email,Whole Life,Control,87,15.0,1,2026-02-21
CUST-01232,66,83110,Paid Search,Accidental Death,Variant A,40,0.0,0,2026-03-01
CUST-01233,44,98982,Paid Search,Whole Life,Variant A,41,0.0,0,2026-02-10
CUST-01234,45,39500,Paid Search,Term Life,Variant A,79,15.0,1,2026-01-11
CUST-01235,23,69014,Paid Social,Term Life,Control,45,0.0,0,2026-01-04
CUST-01236,35,79095,Paid Search,Accidental Death,Control,81,15.0,1,2026-01-14
CUST-01237,39,76057,Email,Whole Life,Control,96,15.0,1,2026-01-13
CUST-01238,54,43367,Paid Social,Whole Life,Variant A,53,0.0,0,2026-01-15
CUST-01239,34,25000,Email,Accidental Death,Control,19,0.0,0,2026-04-23
CUST-01240,51,73674,Paid Search,Accidental Death,Variant A,17,0.0,0,2026-01-08
CUST-01241,41,61187,Email,Accidental Death,Control,57,0.0,0,2026-04-17
CUST-01242,39,50833,Paid Social,Term Life,Control,37,15.0,1,2026-03-29
CUST-01243,44,84098,Paid Social,Whole Life,Variant A,76,15.0,1,2026-01-11
